id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9T1000289";"9851000145";"53832254600010";"";"9T1P";"1996-12-01";"2020-02-12";"1901-07-01";"0001-01-01";"D";"S";"PAMANDZI SPORTING CLUB";"PSC";"Organiser; favoriser et coordonner toutes les activités sportives de ses membres; participer aux différentes compétitions organisées par les ligues de sport de Mayotte et les différentes fédérations françaises de sport; favoriser les relations entre les membres; développer les liens d’amitié et de solidarités qui les unissent";"011075";"011075";"";"2";"";"RUE";"du Smiam";"_Pamandzi II";"97615";"97615";"Pamandzi";"";"";"";"2 RUE SMIAM";"";"97615";"PAMANDZI";"FRANCE";"MS";"http://psc.footeo.com";"0";"Reprise  =>  date ag=0000-00-00";"A";"2020-08-13 20:00:02"
"W9T1000290";"";"";"";"9T1P";"2009-01-13";"2009-01-13";"2009-01-31";"0001-01-01";"D";"S";"RADIO DE LA JEUNESSE";"R.J";"création et gestion d'une radio libre associative; valoriser les jeunes afin de pouvoir s'exprimer; insertion des jeunes pendant la période des vacances, organiser des manifestations, concert, théâtre, films etc; et diffuser des manifestations sportives";"005010";"000000";"";"20";"";"RUE";"Brazaville M'bouyoujou";"_Labattoir";"97608";"97615";"Dzaoudzi";"";"Labattoir";"";"20  rue Brazaville M'bouyoujou";"";"97610";"Dzaoudzi";"FRANCE";"PM";"";"0";"";"A";"2009-03-19 12:46:13"
"W9T1000291";"";"";"";"9T1P";"2009-01-13";"2021-11-16";"2009-01-31";"0001-01-01";"D";"S";"MAMOUDZOU VTT CLUB";"MVC";"promouvoir et développer la pratique du vélo de route et du VTT auprès de la population locale et auprès du cyclisme féminin grâce aux différentes actions (école de cyclisme, sortie randonnée, organisation d'événements, monter une équipe de compétition, créer l'élite et le haut niveau)";"011180";"000000";"";"53";"";"RUE";"du cinéma";"_barakani";"97611";"97600";"Mamoudzou";"HOAREAU YVES";"53 RUE DU CINEMA";"";"";"";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"";"A";"2021-11-16 08:55:57"
"W9T1000292";"";"";"";"9T1P";"2009-01-14";"2009-01-14";"2009-01-31";"0001-01-01";"D";"S";"POLE PERFECTIONNEMENT SPORTIF DE PAMANDZI";"POLE PERFECTIONNEMENT SPORTIF DE PA...";"promouvoir et développer le niveau sportif de Pamandzi";"011005";"000000";"";"5";"";"RUE";"de l'aviation civile";"_";"97615";"97615";"Pamandzi";"";"";"";"5  rue de l'aviation civile";"";"97615";"Pamandzi";"FRANCE";"PM";"";"0";"";"A";"2009-03-19 12:46:13"
"W9T1000293";"9851000070";"";"";"9T1P";"2000-09-28";"2009-01-27";"1901-07-01";"0001-01-01";"D";"S";"TIGRES DE KAWENI";"TIGRES DE KAWENI";"la pratique et le développement de tous les sports et activités socio-cultuelles.";"011000";"011105";"";"23";"";"RUE";"de l'école primaire";"_Kawéni";"97611";"97600";"Mamoudzou";"";"";"";"92  RUE KAKALE";"KAWÉNI";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-06-04 11:15:34"
"W9T1000294";"9851001067";"";"";"9T1P";"1986-12-14";"2020-11-01";"1987-06-10";"0001-01-01";"D";"S";"LIGUE DE MAYOTTE DE HAND-BALL";"LIGUE DE MAYOTTE DE HAND-BALL";"rassembler toutes les associations sportives faisant pratiquer le handball sur le territoire correspondant à celui de la Direction de la Jeunesse et des Sports de Mayotte; organiser,développer, contrôler la pratique de handball sur le territoire de son ressort ; entretenir toutes relations utiles avec la Fédération Française de Handball, les autres ligues Régionales de Handball, le comité régional olympique et sportif de Mayotte et les collectivités territoriales";"011070";"011065";"Maison des associations";"";"";"";"";"_Kavani";"97611";"97600";"Mamoudzou";"";"14 RUE D'AMBADZA";"";"";"";"97600";"MTSANGAMOUJI";"FRANCE";"TM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-05-03 20:00:04"
"W9T1000295";"9851001940";"";"";"9T1P";"2007-07-12";"2017-03-27";"2007-12-01";"0001-01-01";"D";"S";"SARERA";"SARERA";"promotion de la musique traditionnelle, apprentissage et fabrication des instruments traditionnels tels que, le gabouss, le dzendzé, le mkayamba, le tamtam";"006045";"007000";"";"";"";"QUAR";"Foyer de Chiconi";"_";"97605";"97600";"Chiconi";"";"";"";"QUARTIER FOYER DE CHICONI";"";"97600";"CHICONI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2017-04-01 12:45:54"
"W9T1000296";"9851001700";"";"";"9T1P";"2006-11-27";"2019-02-11";"2007-02-10";"0001-01-01";"D";"S";"CENTRE CULTUREL ET EDUCATIF DE KAWENI";"CCEK";"développer des actions culturelles pouvant participer à l'épanouissement de ses membres dans la société de droit commun définie par la république ; organiser des activités éducatives et culturelles , des enseignements linguistiques et théologiques ; créer un centre de documentation ; développer des enseignements techniques et technologiques à but professionnel";"006000";"040000";"";"11";"";"RUE";"madrass";"_Kawéni village";"97611";"97600";"Mamoudzou";"";"RUE  FOYER DES JEUNES";"BANDRELE";"";"";"97600";"BANDRELE";"FRANCE";"MG";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2019-08-13 20:00:01"
"W9T1000297";"";"";"";"9T1P";"2009-01-14";"2009-01-14";"2009-01-31";"0001-01-01";"D";"S";"MABANATI YMANIA DE TSARARANO";"MABANATI YMANIA DE TSARARANO";"organiser des débat (danse traditionnelle), journée de nettoyage tous les ans, animations pour lutter contre la malnutrition, actions de lutte contre la délinquance";"006045";"000000";"";"";"";"RUE";"de l'école maternelle";"_Tsararano";"97607";"97660";"Dembeni";"";"";"";"rue de l'école maternelle";"Tsararano";"97660";"Dembeni";"FRANCE";"PF";"";"0";"";"A";"2009-03-19 12:46:13"
"W9T1000298";"";"";"";"9T1P";"2009-01-14";"2019-01-07";"2009-01-31";"0001-01-01";"D";"S";"L'AMICALE DES VETERANS DE HAMJAGO";"A.V.H";"développer des échanges sportifs et socio-culturels dans le but de multiplier la convivialité du village de Hamjago; participer à des tournois sportifs locaux, régionaux et internationaux des vétérans; organiser des tournois de football des vétérans accueillant des équipes internationales dans l'île de Mayotte; promouvoir l'encadrement des jeunes du village";"011075";"000000";"";"28";"";"QUAR";"Antana";"_Hamjago";"97612";"97630";"Mtsamboro";"";"28 Quartier  ANTANANA";"";"";"";"97630";"M TSAMBORO";"FRANCE";"PM";"";"0";"";"A";"2019-01-07 09:29:00"
"W9T1000299";"9851001626";"";"";"9T1P";"1986-12-07";"2022-02-02";"1987-01-07";"0001-01-01";"D";"S";"ASSOCIATION POUR L'ENTRETIEN DE LA MOSQUEE DE VENDREDI DE HAMJAGO";"AEMVH";"promouvoir la vie socio-éducative et culturelle de Hamjago; entretenir la mosquée de vendredi; organiser la vie quotidienne de la présente mosquée";"040000";"040000";"Hamjago";"30";"";"AV";"Du stade Hamjago";"_";"97612";"97630";"M Tsamboro";"";"";"";"5 CHEMIN SAID HIMIDI  HAMJAGO";"";"97630";"M TSAMBORO";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2022-02-08 12:45:52"
"W9T1000300";"9851000815";"";"";"9T1P";"2002-11-03";"2011-09-12";"0001-01-01";"0001-01-01";"D";"U";"UNION DES ASSOCIATIONS ET DE LA JEUNESSE DE BANDRABOUA";"U.A.J.B";"valoriser et soutenir les associations de Bandraboua dans leurs actions pour renforcer leur existence; renforcer la solidarité entre les familles; valoriser la jeunesse de Bandraboua et lutter contre l'exclusion sociale par le biais de différentes actions envers les jeunes; lutter contre l'isolement en ouvrant au monde la population de Bandraboua, en particulier les jeunes et les moins jeunes; favoriser l'accès à la culture.";"009000";"000000";"";"";"";"";"";"_BANDRABOUA";"97602";"97650";"Bandraboua";"";"";"";"";"BANDRABOUA";"97650";"BANDRABOUA";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2017-01-02 06:27:36"
"W9T1000301";"9851001610";"";"";"9T1P";"1996-06-03";"2019-10-25";"1996-09-07";"0001-01-01";"D";"S";"SOHOA HAND-BALL";"SHB";"développer les activités sportives à Sohoa, développer l'éducation par les activités physiques et sportives ainsi que les loisirs, créer un champ d'entente et de bien être pour l'épanouissement collectif;";"011000";"020000";"";"";"";"QUAR";"Hareza";"_Sohoa";"97605";"97600";"Chiconi";"";"";"";"QUARTIER HAREZA";"SOHOA KELY";"97670";"CHICONI";"FRANCE";"MG";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2019-11-23 12:45:50"
"W9T1000302";"9851000991";"";"";"9T1P";"2006-03-26";"2009-01-14";"0001-01-01";"0001-01-01";"D";"S";"SHUMA CLUB.";"SHUMA CLUB.";"apprendre, pratiquer et développer les jeux de société dans la commune; permettre aux adhérents de celle-ci de se rencontrer, échanger leur savoir faire avec les autres associations et villages voisins.";"011000";"007000";"";"31";"";"RUE";"Ambassadeur";"_Mtsapéré";"97611";"97600";"Mamoudzou";"";"";"";"";"MTSAPERE";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-01-20 06:55:26"
"W9T1000303";"9851000161";"";"";"9T1P";"1990-09-24";"2021-05-17";"1990-10-24";"0001-01-01";"D";"S";"LANCE MISSILE SPORT";"LANCE MISSILE SPORT";"organiser des activités sportives aux jeunes du village de Dapani;
accompagner et préparer les jeunes à leurs intégrations sociales et à la vie active;
organiser d'autres activités interculturelles mahoraises;
permettre au jeunes du village de participer à la promotion de la culture mahoraise;
favoriser l’épanouissement des jeunes tant au niveau moteur, cognitifs et relationnel;";"011075";"011075";"";"1";"";"CHEM1";"Soidiki M'colo chez Zirari Maidane Dapani";"_";"97603";"97600";"Bandrele";"";"2 Rue de l'école primaire de Dapani";"";"";"";"97600";"BANDRELE";"FRANCE";"MK";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-11-15 20:00:02"
"W9T1000304";"9851002230";"";"";"9T1P";"2008-04-10";"2008-04-10";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION YLANG EDUCATION";"ASSOCIATION YLANG EDUCATION";"permettre aux parents de veiller à la défense des intérêts matériels et moraux dans le cadre de l'enseignement; se représenter auprès des pouvoirs publics des établissements, d'autres organisations et agir légalement en leur nom sur tous les plans; contribuer à la prospérité matérielle de l'école et d'autres rayonnements possibles; recevoir une formation dans le but de les aider dans l'accompagnement des études de leurs enfants.";"015025";"015025";"";"";"";"";"";"_ECOLE ELEMENTAIRE D'APLLICATION";"97611";"97600";"Mamoudzou";"";"";"";"";"ECOLE ELEMENTAIRE D'APLLICATION";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"1";"Reprise  =>  date ag=0000-00-00";"S";"2009-02-05 07:05:59"
"W9T1000305";"9851002028";"";"";"9T1P";"2007-10-01";"2011-12-28";"2007-12-29";"0001-01-01";"D";"S";"MAMOUDZOU TAEKWONDO CLUB";"TAEKWONDO CLUB";"le développement des sports de combat particulièrement du taekwondo et des disciplines associées sous toutes ses formes, sportives et traditionnelles";"011150";"011145";"";"66";"";"RUE";"de m'gombani";"_";"97611";"97600";"Mamoudzou";"";"5RUE CHANDZA BOLé CAVANI MAMOUDZOU";"";"";"";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2012-01-21 09:08:23"
"W9T1000306";"9851002129";"";"";"9T1P";"2007-12-13";"2015-06-19";"1901-07-01";"0001-01-01";"D";"S";"CLUB CHARITE ET SPORT DES TAXIMEN PETITE TERRE";"C.C.S.T.P.T";"promouvoir et organiser la pratique sportive de compétitions pour les taximen de la petite terre ; aider les personnes âgées dans leurs déplacements inter urbains; faciliter la mobilité des personnes âgées en petite terre.";"022543";"019000";"";"18";"";"RUE";"Mama Dady Mbouyoudjou";"_";"97608";"97610";"Dzaoudzi";"";"";"";"";"18 RUE MAMA DADY MBOUYOUJOU";"97610";"DZAOUDZI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2015-06-19 07:01:01"
"W9T1000307";"917";"";"";"9T1P";"1984-04-29";"2021-01-13";"1989-10-18";"0001-01-01";"D";"S";"CLUB ATHLETISME DE LABATTOIR";"CLUB ATHLETISME DE LABATTOIR";"regrouper les jeunes pour la pratique de l'athlétisme";"011020";"000000";"Labattoir";"3";"";"RUE";"Velou";"_";"97608";"97610";"Dzaoudzi";"";"";"";"3 RUE VELOU";"";"97610";"DZAOUDZI";"FRANCE";"CP";"";"1";"";"A";"2021-01-13 13:06:04"
"W9T1000308";"9851001613";"";"";"9T1P";"1997-10-19";"2009-01-19";"2006-11-01";"0001-01-01";"D";"S";"CENTRE D'ENCADREMENT JEUNESSE ET D'ENSEIGNEMENTS CULTURELS DE MAMOUDZOU";"C.E.J.E.C.M";"lutter contre la délinquance juvénile et préserver la culture mahoraise en proposant aux jeunes des activités ludiques et sportives(individuelles et collectives) , l'enseignement et la pratique des principes fondamentaux de la culture mahoraise, la préparation et la mise en scène des activités culturelles(théâtre, carnaval et autres)";"009000";"006000";"";"A1";"";"BD";"du Baobab Mgombani";"BP_1073";"97611";"97600";"Mamoudzou";"";"";"";"A1 boulevard du Baobab Mgombani";"BP 1073";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-01-19 08:33:46"
"W9T1000309";"9851000845";"";"";"9T1P";"1988-02-15";"2020-11-26";"0001-01-01";"0001-01-01";"D";"S";"FOOTBALL CLUB DE KANI-BE";"FOOTBALL CLUB DE KANI-BE";"développer la culture et le sport à Kani-Bé";"011075";"011075";"";"";"";"";"Kani-Bé";"_";"97609";"97625";"Kani keli";"";"";"";"Kani-Bé";"commune de Kani Kéli";"97625";"KANI KELI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2020-11-26 15:25:17"
"W9T1000310";"9851000146";"";"";"9T1P";"1999-09-24";"2018-05-30";"0001-01-01";"0001-01-01";"D";"S";"RADIO TERRE BLANCHE FM";"RADIO TERRE BLANCHE FM";"la diffusion des émissions religieuses, culturelles mahoraises, les informations sur l’aspect de la vie pratique au sein des organismes privés publics et parapublics en consacrant un effort particulier sur l’éducation, la santé et l’environnement";"005010";"030005";"";"41";"";"RUE";"décasés";"_";"97615";"97615";"Pamandzi";"";"";"";"41 rue décasés";"";"97615";"PAMANDZI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2018-05-30 12:26:56"
"W9T1000311";"9851000153";"";"";"9T1P";"1989-10-27";"2020-01-03";"1990-01-10";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DE KAHANI";"ASSOCIATION SPORTIVE DE KAHANI";"promouvoir au niveau sportif, culturel et loisirs ; prendre part aux manifestations de ce genre organisées dans sa commune et ailleurs";"011075";"007000";"Kahani";"";"";"";"";"_";"97614";"97670";"Coconi";"";"";"KAHANI";"QUARTIER ANCIEN VILLAGE";"";"97670";"OUANGANI";"FRANCE";"MS";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2020-07-04 20:00:04"
"W9T1000312";"9851000744";"";"";"9T1P";"2004-11-07";"2009-01-19";"0001-01-01";"0001-01-01";"D";"S";"SOLIDARITE INTER ASSOCIATIVE";"S.I.A";"action éducative, culturelle, sportive et autres";"009005";"015000";"MJC Hajangoua";"";"";"QUAR";"Salamani";"_";"97607";"97660";"Dembeni";"";"MJC Hajangoua";"";"quartier Salamani";"";"97660";"DEMBENI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-01-19 09:13:49"
"W9T1000313";"";"";"";"9T1P";"2009-01-19";"2009-01-19";"2009-02-07";"0001-01-01";"D";"S";"SADA.COM";"SADA.COM";"favoriser l'intégration professionnelle au travers d'actions commerciales et/ou culturelles(forums, rencontres avec des anciens élèves, réalisation d'actions commerciales, voyages culturels, séjours professionnels, visite d'entreprises etc.)";"009000";"000000";"Lycée de Sada";"";"";"";"";"_";"97616";"97640";"Sada";"";"";"Quartier Domoéli";"Bandrani";"";"97640";"Sada";"FRANCE";"PM";"";"0";"";"A";"2009-03-19 12:46:13"
"W9T1000314";"9851001498";"";"";"9T1P";"2006-04-13";"2017-07-19";"2006-06-17";"0001-01-01";"D";"S";"COMITE VILLAGEOIS DES PECHEURS, DES AQUACULTEURS ET DU TOURISME LIE A LA MER (CO.V.I.PA.TB) DE LA COMMUNE DE BANDRELE";"CO.V.I.PA.TB";"assurer le lien entre les producteurs, les autres acteurs de l'activité halieutique et les autorités territoriales; informer tous les membres du comite ainsi que les responsables de la filière pêche et de la collectivité départemental de Mayotte; 
- travailler en relation constante avec le service des pêches et de l'environnement marin de la direction de l'agriculture et de la forêt;  
- valoriser le métier de marin pêcheur auprès des jeunes et de la population locale; 
- formuler des demandes des stages de formation continue de courte durée sur des techniques de pêches et de tourisme...;
- informer les pêcheurs sur la sécurité en mer";"022542";"007000";"";"";"";"";"RHI  POTELEA";"_";"97603";"97600";"Bandrele";"";"";"";"RHI   POTELEA";"";"97660";"BANDRELE";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2018-05-28 10:08:49"
"W9T1000315";"9851000705";"";"";"9T1P";"2002-10-08";"2021-01-19";"2003-01-18";"0001-01-01";"D";"S";"FLAMME D'HAJANGOUA";"FLAMME D'HAJANGOUA";"pratique de l'éducation physique et des sports, entre autre le football";"011075";"011075";"";"";"";"";"Hajangoua";"_";"97607";"97660";"Dembeni";"";"";"";"maison des jeunes et de la culture dha";"";"97660";"DEMBENI";"FRANCE";"MG";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-07-21 20:00:05"
"W9T1000316";"9851001311";"";"";"9T1P";"2005-11-21";"2013-02-21";"2005-12-24";"2012-12-15";"D";"S";"ASSOCIATION SOLIDARITE DES HANDICAPES DE MAYOTTE";"A.S.H.M";"Solidarité, entraide médicale sportive et culturelle pour tous les adhérents";"019040";"018050";"";"61";"";"RTE";"nationale";"_Mtsapéré";"97611";"97600";"Mamoudzou";"";"Mtsaperé";"";"61 route nationale";"";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"D";"2013-08-03 12:46:01"
"W9T1000317";"9851001767";"";"";"9T1P";"2006-12-02";"2011-12-21";"2007-03-31";"0001-01-01";"D";"S";"FOOTBALL CLUB DES VETERANS DE KANI BE";"FOOTBALL CLUB DES VETERANS DE KANI BE";"permettre aux vétérans de pratiquer le sport";"011075";"007000";"";"";"";"";"MJC de Kani Bé";"_Ancien terrain de foot";"97609";"97625";"Kani keli";"";"";"";"ancien terrain de foot";"";"97625";"KANI KELI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2011-12-21 08:17:45"
"W9T1000318";"9851001769";"";"";"9T1P";"1996-10-28";"2020-07-30";"1996-11-27";"0001-01-01";"D";"S";"MAHABOU SPORTING CLUB";"MAHABOU SPORTING CLUB";"regrouper ses membres dans un but social et sportif; prendre toutes initiatives propres à favoriser la pratique des sports dans la ville; organiser des activités sportives et culturelles en partenariat avec d'autres associations ou établissements publics et privés";"011075";"011075";"";"64";"";"RUE";"Mgombani";"_";"97611";"97600";"Mamoudzou";"";"";"";"28 RUE DE BARAKANI";"MAMOUDZOU";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2020-07-30 12:41:12"
"W9T1000319";"9851000323";"";"";"9T1P";"2000-02-04";"2009-01-20";"0001-01-01";"0001-01-01";"D";"S";"LIGUE DE MAYOTTE DE TENNIS DE TABLE";"LIGUE DE MAYOTTE DE TENNIS DE TABLE";"Organiser, coordonner, développer et contrôler la pratique du tennis de table sous toutes ses formes sur le territoire de la ligue ; organiser les compétitions et notamment les championnats régionaux toutes catégories inhérentes à cette pratique ; défendre les intérêts moraux et matériels du tennis de table de la ligue";"011170";"011165";"";"";"";"";"Maison des associations";"_Cavani";"97611";"97600";"Mamoudzou";"";"";"";"quartier cavani";"Maison des association";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-01-21 06:06:31"
"W9T1000320";"9851001427";"";"";"9T1P";"1994-08-22";"2018-06-07";"2007-08-07";"0001-01-01";"D";"S";"FOOTBALL CLUB DE MAJICAVO KOROPA";"FC.KOROPA";"promotion,développement et pratique de l'éducation physique et sportive, dont le football, développement et apprentissage du football aux plus jeunes (garçons et filles de 6 à 18 ans),développement de la fonction éducative et sociale du sport en servant du football comme d'un outil de scolarisation, mise en oeuvre d'une politique sociale visant à permettre aux jeunes de Majicavo (garçons et filles âgés de 6 à 18 ans) d'intégrer le monde associatif dont ils sont souvent éloignés, lutte contre exclusion sociale qui entraine l'exclusion sportive, organisation et promotion de l'activité physique et sportive, à travers la mise en place de centres de vacances et de loisirs (CVL ou ACM), organiser, coordonner, participer et favoriser la pratique de différentes activités culturelles (musique,danse, spectacles...), et éducatives au profit de tous, elle s'interdit toute discrimination en son sein aussi bien dans l'organisation que dans sa vie ou son fonctionnement, lutte contre toutes les formes de discrimination, dont le racisme";"011075";"011075";"";"10";"";"IMP";"ROUZOUNA";"_Majicavo Koropa";"97610";"97690";"Koungou";"";"";"";"10 IMPASSE";"ROUZOUNA";"97690";"KOUNGOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2018-12-06 20:00:04"
"W9T1000321";"9851001468";"";"";"9T1P";"1999-07-10";"2022-02-28";"1999-10-09";"0001-01-01";"D";"S";"MADARASSATI TOIYARIA";"MADARASSATI TOIYARIA";"développer la culture mahoraise axée sur la danse traditionnelle en l'occurrence le deba et le travail bénévole pour le besoin du village.";"006045";"040000";"";"";"";"";"Mtsangadoua";"_";"97601";"97600";"Acoua";"MOGNEHAZI FAIDATI";"125 RUE RANOUVALAGNA MTSANGADOUA";"";"";"";"97600";"ACOUA";"FRANCE";"PF";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2022-02-28 07:57:52"
"W9T1000322";"9851001368";"";"";"9T1P";"2001-02-10";"2019-02-22";"2001-12-22";"0001-01-01";"D";"S";"M'TSANGA 2000";"M'TSANGA 2000";"promouvoir la pratique et le développement du football ainsi que la culture et l'éducation";"011075";"011075";"Mtsangadoua";"";"";"";"";"_";"97601";"97600";"Acoua";"";"Mtsangadoua";"quartier Gnambo";"";"";"97600";"ACOUA";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2019-02-22 07:47:10"
"W9T1000323";"9851000592";"";"";"9T1P";"2003-01-06";"2021-01-21";"2003-02-22";"0001-01-01";"D";"S";"BANDRELE FOOTBALL";"BANDRELE FOOTBALL";"contribuer à la pratique, au développement et à la promotion du football sous toutes ses formes; créer et maintenir un lien étroit entre ses membres et les organismes de football";"011075";"011075";"Foyer des jeunes de Bandrélé";"";"";"";"";"_";"97603";"97600";"Bandrele";"";"24 rue Madi Mdzouani";"quartier mropatsé";"";"";"97600";"BANDRELE";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-07-23 20:00:07"
"W9T1000324";"9851000727";"";"";"9T1P";"2004-11-05";"2009-01-22";"2005-01-01";"0001-01-01";"D";"S";"CHAMA ISLAMIQUE D'HAPANDZO";"CHAMA ISLAMIQUE D'HAPANDZO";"défendre les intérêts de l'islam et améliorer la culture musulmane d'Hapandzo";"040000";"040000";"Mosquée de Hapandzo";"";"";"";"";"_";"97614";"97670";"Coconi";"";"Mosquée de Hapandzo";"";"";"";"97670";"OUANGANI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2009-01-22 06:24:38"
"W9T1000325";"9851000105";"";"";"9T1P";"1988-02-23";"2021-11-30";"1988-04-13";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU COLLEGE DE DZOUMOGNE";"ASSOCIATION SPORTIVE DU COLLEGE DE DZO";"organiser et développer en prolongement de l’éducation physique et sportive donnée pendant les heurs de scolarité, la pratique volontaire des activités sportives et d’expression et de l’apprentissage de la vie associative pour les élèves qui y adhèrent";"011010";"015025";"";"";"";"";"collège de Dzoumogné";"_BP 31";"97602";"97650";"Bandraboua";"BITSCH Marie-Hélène";"APP 1";"";"246 RUE MAHAFIDOU 97650 MTSANGAMBOUA";"";"97650";"BANDRABOUA";"FRANCE";"SF";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-12-06 05:56:15"
"W9T1000326";"9851001055";"";"";"9T1P";"2005-01-09";"2013-07-23";"2005-05-14";"0001-01-01";"D";"S";"FEDERATIONS ARTISANALES ET AGRICOLES DE BOUENI";"F.A.A.DE BOUENI";"l’animation, l’information, la formation, l’aide polyvalente associative";"023020";"022542";"";"";"";"";"Foyer des jeunes de Boueni";"_";"97604";"97600";"Boueni";"";"";"";"Foyer des jeunes de Boueni";"";"97600";"BOUENI";"FRANCE";"PF";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2013-07-23 09:11:43"
"W9T1000327";"9851001449";"";"";"9T1P";"1998-12-23";"2019-03-25";"0001-01-01";"0001-01-01";"D";"S";"SPORT PETANQUE CLUB DE LABATTOIR (SPCL)";"(SPCL)";"promouvoir et développer la pratique de la pétanque dans la commune de Dzaoudzi-Labattoir";"011035";"011035";"Labattoir";"25";"";"RUE";"four à chaux";"_";"97608";"97610";"Dzaoudzi";"";"7 rue Dady Sala";"Labattoir";"";"";"97610";"DZAOUDZI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2019-03-25 12:25:42"
"W9T1000328";"9851001821";"";"";"9T1P";"2007-03-08";"2015-01-28";"2007-03-27";"0001-01-01";"D";"S";"DINGA-DINGANY PETANQUE CLUD DE PASSAMAINTY";"DINGA-DINGANY PETANQUE CLUD DE PASSAMA";"la pratique de la pétanque";"011035";"011035";"";"8";"";"RUE";"Miguel";"_Passamainty";"97611";"97600";"Mamoudzou";"";"";"";"8 rue Miguel";"Passamainty";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2015-01-29 12:31:53"
"W9T1000329";"9851000933";"";"";"9T1P";"1990-09-12";"2011-01-14";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION CYCLISME DES JEUNES DE LA COMMUNE DE DEMBENI";"A.C.J.C.D";"entre aide mutuelle; amélioration du niveau du cyclisme; organisation des tournées et développement des liens d'amitiés entre les sports";"011180";"011180";"";"";"";"";"Tsararano";"_";"97607";"97660";"Dembeni";"";"";"";"Dembéni";"";"97660";"DEMBENI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2011-01-14 08:53:25"
"W9T1000330";"9851000455";"";"";"9T1P";"2004-08-05";"2009-01-22";"2004-09-18";"0001-01-01";"D";"S";"ASSOCIATION CULTURELLE SPORTIVE ET D'ENTRAIDE DE LA MAIRIE DE MAMOUDZOU";"A.C.S.E.M.M";"pratique des différents sports; création et développement d'activités culturelles et sociales";"011075";"006000";"";"";"";"";"Mairie de Mamoudzou";"_BP 1";"97611";"97600";"Mamoudzou";"";"";"";"Mairie de Mamoudzou";"BP 1";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2011-05-18 14:07:59"
