id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9S1000084";"162171188";"";"";"9S1P";"1988-11-08";"2022-02-21";"1988-12-28";"0001-01-01";"D";"S";"LA FOULEE DES ILES";"LA FOULEE DES ILES";"développer et de contrôler la pratique par ses membres de l'athlétisme sous toutes ses formes dans le cadre de la délégation accordée par le ministère chargé des sports à la FFA et dans celui du développement durable ; d'offrir à ses membres un loisir sportif et éducatif par l'apprentissage des activités liées à l'Athlétisme, en particulier auprès de la jeunesse ; d'assurer le représentation de l'athlétisme sur le plan local";"011020";"000000";"";"2";"";"RUE";"Molière";"BP 4321_";"97502";"97500";"Saint-Pierre";"LEVEQUE ANNICK";"";"";"2 RUE MOLIÈRE";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2022-02-21 17:54:06"
"W9S1000085";"329130404";"";"";"9S1P";"2004-04-13";"2021-07-09";"2004-05-22";"0001-01-01";"D";"S";"AVANT GARDE";"AVANT GARDE";"faire reconnaître juridiquement le corps des sapeurs-pompiers de Miquelon ;  organiser différentes opérations de sensibilisation à des fins préventives contre les incendies ; être représentative du corps des sapeurs-pompiers afin de pouvoir dialoguer et soumettre officiellement ses doléances ou projets à la municipalité de Miquelon, gestionnaire du service incendie.";"036530";"000000";"";"17";"";"RTE";"du Cap";"BP 8543_";"97501";"97500";"Miquelon-Langlade";"";"";"";"17 ROUTE DU CAP";"BP 8543";"97500";"MIQUELON-LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2021-07-20 12:45:34"
"W9S1000086";"18080753";"";"";"9S1P";"2008-12-11";"2021-03-23";"2009-02-07";"0001-01-01";"D";"S";"CLUB NAUTIQUE SAINT-PIERRAIS";"CLUB NAUTIQUE SAINT-PIERRAIS";"pratique de la plongée sous-marine, connaissance du monde subaquatique, ainsi que celle de tous les sports et activités subaquatiques et connexes, notamment la pêche sous-marine, la plongée en scaphandre, la piscine";"011125";"000000";"";"";"";"BD";"Port en Bessin";"BP 4275";"97502";"97500";"Saint-Pierre";"";"";"";"BOULEVARD PORT EN BESSIN";"";"97500";"SAINT-PIERRE";"FRANCE";"TM";"";"1";"";"A";"2021-09-22 20:00:03"
"W9S1000087";"211100993";"";"";"9S1P";"1993-09-07";"2021-06-24";"1993-10-06";"0001-01-01";"D";"S";"MIQUELON CULTURE PATRIMOINE";"MIQUELON CULTURE PATRIMOINE";"promouvoir et développer les activités culturelles sous toutes ses formes, sur la commune de Miquelon-Langlade, dans les différents domaines de l'art (sens esthétique) et mener toute action pour préserver, protéger et valoriser le patrimoine culturel et historique de la commune";"010022";"000000";"";"2";"";"RUE";"Marcel Helene";"BP 8635";"97501";"97500";"Miquelon-Langlade";"";"";"";"2 Rue Marcel Hélène";"BP 8635";"97500";"MIQUELON-LANGLADE";"FRANCE";"PF";"";"1";"";"A";"2021-12-23 20:00:03"
"W9S1000088";"374150108";"";"";"9S1P";"2008-01-11";"2011-12-29";"2008-02-16";"2011-12-28";"D";"S";"LES AMIS DU MUSETTE";"LES AMIS DU MUSETTE";"assurer la continuité de la tradition du musette à Saint-Pierre et Miquelon, en organisant des manifestations musicales populaires.";"006030";"000000";"";"63";"";"RUE";"Boursaint";"BP 779_";"97502";"97500";"Saint-Pierre";"";"";"";"63  RUE BOURSAINT";"BP 779";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"D";"2012-06-29 20:00:03"
"W9S1000089";"136260387";"";"";"9S1P";"1987-03-26";"2022-02-21";"1987-05-06";"0001-01-01";"D";"S";"ASSOCIATION POUR LA PROMOTION ET LA GESTION DE L'ECONOMIE SOCIALE A SAINT-PIERRE ET MIQUELON";"APEGES";"oeuvrer pour le développement économique et social de Saint-Pierre-et-Miquelon et la création d'emplois, notamment au travers des entreprises associatives, coopératives et mutualistes ; mettre à la disposition des entreprises de l'économie sociale tous moyens pouvant faciliter leur implantation, leur développement ou accroître leur efficacité ; et plus généralement, toutes opérations, de quelque nature que ce soit, juridiques, économiques et financières, civiles et commerciales, se rattachant à l'objet énoncé ci-dessus";"023040";"000000";"";"16";"";"RUE";"Angle rue Ml Foch et Albert Briand";"_BP 4286";"97502";"97500";"Saint-Pierre";"Denis Louise";"";"";"16  RUE ANGLE RUE ML FOCH ET ALBERT BR";"";"97500";"SAINT-PIERRE ET MIQUELON";"FRANCE";"PM";"";"1";"";"A";"2022-02-21 18:04:07"
"W9S1000090";"139050587";"";"";"9S1P";"1987-05-04";"2021-04-10";"1987-06-10";"0001-01-01";"D";"S";"ITSASOTARRAK";"ITSASOTARRAK";"développement des sports basques par l'entraînement des joueurs licenciés ; organisation de compétitions et tournois ; émulation sportive au sein de la ligue.";"011000";"000000";"";"";"";"PL";"Richard Briand";"BP 820_";"97502";"97500";"Saint-Pierre";"";"";"";"PLACE RICHARD BRIAND";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2021-10-10 20:00:02"
"W9S1000091";"284140600";"";"";"9S1P";"2000-06-14";"2012-01-30";"2000-07-22";"0001-01-01";"D";"S";"LA CLE DE SOL";"LA CLE DE SOL";"pratique et développement de la musique.";"006030";"000000";"";"24";"";"RUE";"Mathurin Lehors";"BP 93_";"97502";"97500";"Saint-Pierre";"";"";"";"24  rue Mathurin Lehors";"BP 93";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2012-07-31 20:00:03"
"W9S1000092";"350060206";"";"";"9S1P";"2006-01-31";"2016-07-22";"2006-03-18";"2014-09-04";"D";"S";"COMITE DES FETES DE LA GENDARMERIE DE SAINT-PIERRE ET MIQUELON";"C.F.G.-S.P.M.";"Promouvoir, organiser et participer à des manifestations à caractères social.";"009030";"000000";"";"";"";"";"";"BP 4204_";"97502";"97500";"Saint-Pierre";"";"";"BOULEVARD CONSTANT COLMAY";"";"BP 4204";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"D";"2016-10-12 18:57:02"
"W9S1000093";"203251192";"";"";"9S1P";"1992-11-24";"2012-02-06";"1992-12-30";"2012-02-02";"D";"S";"ANIMATION MAISON EGLANTINE";"ANIMATION MAISON EGLANTINE";"toute action assurant la qualité de vie, de bien être et le développement des activités en faveur des personnes âgées.";"021015";"000000";"Maison Eglantine";"";"";"RUE";"Maître Georges Lefèvre";"BP 4449_";"97502";"97500";"Saint-Pierre";"";"Maison Eglantine";"";"rue Maître Georges Lefèvre";"BP 4449";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"D";"2012-08-07 20:00:03"
"W9S1000094";"212270993";"";"";"9S1P";"1993-09-23";"2016-05-17";"1993-11-17";"0001-01-01";"D";"S";"ASSOCIATION FRANCAISE DES DIABETIQUES DE SAINT-PIERRE ET MIQUELON";"ASSOCIATION FRANCAISE DES DIABETIQU...";"informer, aider, défendre les diabétiques ; faire mieux connaître et comprendre au public ; favoriser la recherche médico-sociale.";"017000";"000000";"";"29";"";"RUE";"Louis Pasteur";"BP 59_";"97502";"97500";"Saint-Pierre";"";"";"";"29  RUE LOUIS PASTEUR";"BP 59";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2016-11-15 20:00:14"
"W9S1000095";"148010188";"";"";"9S1P";"1988-01-04";"2021-07-22";"1988-02-03";"0001-01-01";"D";"S";"ASSOCIATION POUR LA FORMATION CONTINUE A SAINT-PIERRE-ET-MIQUELON";"AFC";"promouvoir la formation professionnelle à Saint-Pierre-et-Miquelon, mettre en oeuvre des actions de formation professionnelle dans le cadre des actions concertées de l'Etat et du Conseil Territorial, répondre aux besoins de formation de la population de l'archipel.";"015045";"000000";"";"";"";"RTE";"de la Pointe Blanche";"BP 4308_";"97502";"97500";"Saint-Pierre";"";"";"";"ROUTE DE LA POINTE BLANCHE";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2022-01-20 20:00:03"
"W9S1000096";"288231000";"";"";"9S1P";"2000-10-23";"2019-01-29";"2000-11-25";"0001-01-01";"D";"S";"AMICALE METEO, AVIATION CIVILE DE SAINT-PIERRE-ET-MIQUELON";"AMAC";"organisation de manifestations culturelles ou de loisirs, plus généralement l'épanouissement de liens amicaux entre ses membres.";"014030";"000000";"aérodrome Saint-Pierre Pointe Blanche";"";"";"";"";"BP 4265_";"97502";"97500";"Saint-Pierre";"";"aérodrome Saint-Pierre Pointe Blanche";"";"";"BP 4265";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-01-29 12:57:17"
"W9S1000097";"197180592";"";"";"9S1P";"1992-05-18";"2021-07-07";"1992-06-17";"0001-01-01";"D";"S";"ASSOCIATION SAINT-PIERRAISE D'AEROMODELISME";"ASPA";"développer et préserver l'aéromodélisme dans l'archipel.";"007003";"000000";"";"10";"";"RUE";"Brue";"Bp 489";"97502";"97500";"Saint-Pierre";"";"";"";"4 PLACE HR GAUTIER";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2022-01-05 20:00:03"
"W9S1000098";"";"";"";"9S1P";"2012-03-14";"2020-06-17";"2012-03-24";"0001-01-01";"D";"S";"ORGANISATION PROFESSIONNELLE DES ARTISANS PECHEURS DE SAINT-PIERRE-ET-MIQUELON";"OP ARTISANS PECHEURS SPM";"grouper, représenter les artisans pêcheurs ; défendre les intérêts professionnels en matière de gestion de la ressource ; émettre des avis sur l'organisation des campagnes de pêche ; participer à la gestion et au suivi des quotas, à l'élaboration de la réglementation des pêches, à la réalisation d'actions économiques et sociales en faveur de la pêche artisanale ; coordonner, animer, informer en tant que relais des artisans pêcheurs ; représenter les artisans pêcheurs dans toutes les instances administratives, économiques et sociales où leur présence est sollicitée";"023022";"000000";"";"04";"";"BD";"Constant Colmay";"BP 4207_";"97502";"97500";"Saint-Pierre";"";"";"";"04  BOULEVARD CONSTANT COLMAY";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"0";"";"A";"2020-12-16 20:00:06"
"W9S1000099";"169250789";"";"";"9S1P";"1989-07-25";"2020-06-30";"1989-08-30";"0001-01-01";"D";"S";"COMITÉ DE GESTION DES OEUVRES SOCIALES HOSPITALIÈRES DE SAINT-PIERRE-ET-MIQUELON";"COMITE D'ACTIVITE SOCIALE ET CULTU...";"contribuer par des moyens appropriés au développement et à la création d'oeuvres sociales, culturelles et de loisirs en faveur des personnels du centre hospitalier François Dunan et des retraités ayant travaillé au moins 10 ans dans ses structures ; recevoir les participations financières des établissements et organismes adhérents ; gérer avec la coopération de l'administration les oeuvres sociales en faveur des personnes en activité, titulaires ou non, et des retraités des établissements publics hospitaliers, sociaux et médico-sociaux de Saint-Pierre-et-Miquelon et autres collectivités concernées ; acquérir biens, meubles et immeubles nécessaires à l'accomplissement de son action sociale";"014030";"000000";"Centre Hospitalier François Dunan";"";"";"BD";"Port en Bessin";"BP 4216_";"97502";"97500";"Saint-Pierre";"";"CENTRE HOSPITALIER F DUNAN";"";"RUE MAÎTRE GEORGES LEFÈVRE";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2020-12-29 20:00:05"
"W9S1000100";"";"";"";"9S1P";"2012-03-15";"2021-04-12";"2012-03-24";"0001-01-01";"D";"S";"LA NICHE";"LA NICHE";"favoriser les relations entre l'homme et l'animal domestique au travers d'activités sportives et culturelles ; sensibiliser, informer le public sur la connaissance des animaux domestiques, de leur environnement, de leurs besoins";"007050";"000000";"";"";"";"";"";"BP 92_";"97502";"97500";"Saint-Pierre";"";"";"";"";"BP 92";"97500";"Saint-Pierre";"FRANCE";"PF";"";"0";"";"A";"2021-04-28 13:12:25"
"W9S1000101";"347071205";"";"";"9S1P";"2005-12-05";"2012-11-07";"2005-12-31";"2012-11-06";"D";"S";"STAGE COMPTABLE EN METROPOLE";"STAGE COMPTABLE EN METROPOLE";"récolter des fonds afin de financer le déplacement et le séjour prévus pour les stages dans le cadre de la formation au bac pro comptabilité";"015085";"000000";"";"12";"";"RUE";"Pierre-Hélène";"BP 4344_";"97502";"97500";"Saint-Pierre";"";"CHEZ MONSIEUR ROGER GUICHOT";"";"12  RUE PIERRE-HéLèNE";"BP 4344";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2013-08-30 17:49:55"
"W9S1000102";"117051285";"";"";"9S1P";"1985-12-05";"2014-10-30";"1986-01-15";"0001-01-01";"D";"S";"HONG SANG NAE CLUB";"HONG SANG NAE CLUB";"diffusion et pratique de tae kwon do";"011150";"000000";"";"";"";"BD";"Port en Bessin";"BP 1187_";"97502";"97500";"Saint-Pierre";"";"";"";"";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"A";"2014-11-12 14:38:17"
"W9S1000103";"113250485";"";"";"9S1P";"1985-04-15";"2012-03-28";"1985-06-05";"0001-01-01";"D";"S";"ASSOCIATION DU HOCKEY MIQUELONNAIS";"ASSOCIATION DU HOCKEY MIQUELONNAIS";"promouvoir la pratique du hockey à Miquelon";"011092";"000000";"";"04";"";"RUE";"des pommes de près";"BP 8656_";"97501";"97500";"Miquelon-Langlade";"";"";"";"04 RUE DES POMMES DE PRèS";"BP 8656";"97500";"MIQUELON-LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2012-09-27 20:00:03"
"W9S1000104";"95040682";"";"";"9S1P";"1982-06-04";"2016-12-16";"1982-07-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LA DIFFUSION DES LOISIRS ET DE L'INFORMATION DE L'ATLANTIQUE NORD";"ADLIAN";"diffusion de l'information locale ; promotion des activités associatives, culturelles et sportives.";"005010";"000000";"";"1";"";"PL";"du général de Gaulle";"BP 1282_";"97502";"97500";"Saint-Pierre";"";"";"";"1 PLACE DU GéNéRAL DE GAULLE";"BP 1282";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2017-01-16 13:52:07"
"W9S1000105";"381300408";"";"";"9S1P";"2008-04-28";"2012-06-07";"2008-05-24";"2012-05-25";"D";"S";"ASSOCIATION POUR LA RECHERCHE DE LA VERITE SUR LES ERREURS DE LABORATOIRE DANS LE CADRE DU TRAITEMENT DES CANCERS DU SEIN A TERRE-NEUVE";"ARVEL";"obtenir des renseignements précis concernant les erreurs de laboratoire commises  Terre-Neuve entre 1997 et 2005 dans le cadre du traitement des cancers du sein ; élucider les raisons pour lesquelles toutes les patientes de l'archipel n'ont pas été informées de ces erreurs avant le 31 mars 2008 par le biais notamment d'une interview radiophonique du Médecin-Conseil de la CPS ;  alerter les pouvoirs publics et tous les organismes ou associations concernés ; engager éventuellement toutes démarches judiciaires qui pourraient s'avérer nécessaires";"017130";"000000";"";"22";"";"RUE";"Marcel Bonin";"BP 120_";"97502";"97500";"Saint-Pierre";"";"";"";"22  RUE MARCEL BONIN";"BP 120";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"D";"2012-12-06 16:40:02"
"W9S1000106";"364100107";"";"";"9S1P";"2007-01-10";"2020-01-28";"2007-02-03";"0001-01-01";"D";"S";"LA BOULE DU CALVAIRE";"LA BOULE DU CALVAIRE";"organiser divers tournois de pétanque en tous genres";"011035";"000000";"";"9";"";"RUE";"du Commandant Blaison";"BP 4408_";"97502";"97500";"Saint-Pierre";"";"";"";"9  RUE DU COMMANDANT BLAISON";"BP 109";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2020-07-29 20:00:07"
"W9S1000107";"57140377";"";"";"9S1P";"1977-03-15";"2021-01-24";"1977-03-31";"0001-01-01";"D";"S";"LIGUE DE FOOTBALL DE SAINT-PIERRE ET MIQUELON";"LIGUE DE FOOTBALL DE SAINT-PIERRE E...";"organiser, développer et contrôler la pratique du football sur le territoire ; créer un lien administratif et moral entre elle-même et les clubs ; entretenir tous rapports avec la Fédération Française de Football, les autres ligues françaises et les groupements qui sont ou seront affiliés ou reconnus par la F F F et enfin avec les pouvoirs publics";"011075";"000000";"";"";"";"RUE";"Richard Bartlett";"BP 4318_";"97502";"97500";"Saint-Pierre";"";"";"";"Rue Richard Bartlett";"BP 4318";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2021-07-26 20:00:02"
"W9S1000108";"62170178";"";"";"9S1P";"1978-01-17";"2019-06-21";"1978-02-27";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE POLYVALENT MIXTE DE SAINT-PIERRE";"ASSOCIATION SPORTIVE DU LYCEE POLYV...";"développement de l'initiation et de la pratique sportive pour l'élève";"011010";"000000";"";"";"";"RUE";"Marcel Bonin";"BP 4238_";"97502";"97500";"Saint-Pierre";"";"";"";"rue Marcel Bonin";"BP 4238";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-06-25 14:41:48"
"W9S1000109";"261040298";"";"";"9S1P";"1998-02-04";"2019-11-21";"1998-03-14";"0001-01-01";"D";"S";"AMICALE DU PERSONNEL DE LA COMMUNE DE MIQUELON-LANGLADE";"AMICALE DU PERSONNEL DE LA COMMUNE MIQ";"contribuer par des moyens appropriés au développement et à la création d'oeuvres sociales et culturelles et de loisirs en faveur des personnels de la commune de Miquelon-Langlade";"014030";"000000";"Mairie";"2";"";"RUE";"Baron de l'Espérance";"BP 8555_";"97501";"97500";"Miquelon-Langlade";"";"MAIRIE";"";"2  RUE BARON DE L'ESPÉRANCE";"BP 8309";"97500";"MIQUELON-LANGLADE";"FRANCE";"PM";"";"1";"";"A";"2020-05-22 20:00:03"
"W9S1000110";"316070203";"";"";"9S1P";"2003-02-05";"2012-08-06";"2003-04-12";"0001-01-01";"D";"S";"ASSOCIATION D'ACTION SOCIALE, CULTURELLE, SPORTIVE ET DE LOISIRS DES PERSONNELS DU MINISTERE DE L'AGRICULTURE DE SAINT-PIERRE ET MIQUELON";"A.S.M.A.-S.P.M.";"organiser et développer des activités dans le domaine social, culturel, sportif et de loisirs au bénéfice des agents, en activité ou en retraite, du ministère de l'agriculture de la collectivité territoriale de Saint-Pierre et Miquelon.";"014030";"000000";"";"";"";"BD";"Constant Colmay";"BP 4217_";"97502";"97500";"Saint-Pierre";"";"";"";"Boulevard Constant Colmay";"BP 4217";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2013-02-04 20:00:01"
"W9S1000111";"328060104";"";"";"9S1P";"2004-01-02";"2022-02-22";"2004-02-07";"0001-01-01";"D";"S";"RESTONS CHEZ NOUS";"RESTONS CHEZ NOUS";"assurer la création, l'organisation et le fonctionnement des services destinés à porter aide aux personnes âgées et handicapées pour leur maintien à domicile.";"021015";"000000";"";"";"";"RUE";"Emile Sasco";"BP 4432_";"97502";"97500";"Saint-Pierre";"goineau renaud";"";"";"RUE EMILE SASCO";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2022-02-22 17:37:27"
"W9S1000112";"";"";"";"9S1P";"2012-08-28";"2020-02-10";"2012-09-08";"0001-01-01";"D";"S";"EKLECTIK";"EKLECTIK";"organiser des manifestations musicales, spectacles en tous genre, bingo";"007040";"000000";"";"10";"";"BD";"Thélot";"BP 1991_";"97502";"97500";"Saint-Pierre";"";"";"";"10  BOULEVARD THÉLOT";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"0";"";"A";"2020-08-11 20:00:01"
"W9S1000113";"";"";"";"9S1P";"2012-08-29";"2020-06-16";"2012-09-15";"0001-01-01";"D";"S";"AMICALE DES PERSONNELS ATS-DCSTEP";"AMICALE DES PERSONNELS ATS-DCSTEP";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie ; organiser des loisirs, des manifestations pour les adhérents et leur famille ; venir en aide moralement et matériellement, dans la mesure des possibilités, aux agents en activités";"014030";"000000";"";"";"";"BD";"Port en Bessin";"BP 4212_";"97502";"97500";"Saint-Pierre";"";"";"";"BOULEVARD PORT EN BESSIN";"";"97500";"SAINT-PIERRE";"FRANCE";"MS";"";"0";"";"A";"2020-12-15 20:00:03"
"W9S1000114";"219190994";"";"";"9S1P";"1994-09-19";"2021-04-26";"1994-10-19";"0001-01-01";"D";"S";"LES SALINES SENSIBILISATION PREVENTION MEDIATION";"LES SALINES SPM";"aider les personnes victimes d'infraction pénale, accompagner les femmes victimes de violences conjugales à travers l'écoute - le soutien - l'information - l'orientation et la prescription d'un hébergement si nécessaire, permettre aux personnes vulnérables l'accès à un hébergement d'urgence, favoriser l'insertion sociale et professionnelle par l'activité économique et culturelle ainsi que l'accès aux droits communs, organiser et développer des actions de formations - de médiation - d'évènements culturels, socioculturel, socioéducatif et de promotion de la santé aux fins d'amélioration de la qualité de vie ;";"030010";"000000";"";"42";"";"AV";"du Commandant Roger Birot";"BP 4287_";"97502";"97500";"Saint-Pierre";"";"";"";"42 AVENUE DU COMMANDANT ROGER BIROT";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2021-10-26 20:00:03"
"W9S1000115";"";"";"";"9S1P";"2012-11-07";"2012-11-07";"2012-12-08";"0001-01-01";"D";"S";"LIT, MEDIAS";"LIT, MEDIAS";"promouvoir, à travers ses activités, la création de médias associatifs, mais aussi d'offrir un espace de discussion, d'information, de formation et de partage accessible à toutes et à tous sur les médias ; elle intervient sur Saint-Pierre et Miquelon, dans le champ de l'éducation populaire";"005025";"000000";"";"10";"";"RUE";"de l'Anse";"BP 976_";"97502";"97500";"Saint-Pierre";"";"";"";"10  rue de l'Anse";"BP 976";"97500";"Saint-Pierre";"FRANCE";"PM";"";"0";"";"A";"2013-01-03 20:58:17"
"W9S1000116";"249120397";"";"";"9S1P";"1997-03-12";"2015-06-15";"1997-05-03";"0001-01-01";"D";"S";"ASSOCIATION DE FINANCEMENT DE LA SECTION DE SAINT-PIERRE-ET-MIQUELON DU PARTI SOCIALISTE";"ASSOCIATION DE FINANCEMENT DE LA SE...";"récolter des fonds pour notre parti à Saint-Pierre-et-Miquelon, ainsi que les cotisations";"001015";"000000";"";"2";"";"RUE";"Soeur Césarine";"BP 949_";"97502";"97500";"Saint-Pierre";"";"";"";"42  rue Ange Gautier";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2015-06-15 19:15:05"
"W9S1000117";"270171298";"";"";"9S1P";"1998-12-17";"2015-06-15";"1999-01-23";"0001-01-01";"D";"S";"SECTION DE SAINT-PIERRE-ET-MIQUELON DU PARTI SOCIALISTE";"SECTION DE SAINT-PIERRE-ET-MIQUELON...";"diffusion des idées socialistes et pratique de la solidarité";"001015";"000000";"";"2";"";"RUE";"Soeur Césarine";"BP 949_";"97502";"97500";"Saint-Pierre";"";"";"";"2  rue Soeur Césarine";"BP 949";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2015-06-15 19:10:30"
"W9S1000118";"207110293";"";"";"9S1P";"1993-02-11";"2020-06-17";"1993-03-24";"0001-01-01";"D";"S";"VITA'VILLE SPM";"VITA'VILLE SPM";"mettre en place des opérations pour promouvoir les différentes activités et permettre ainsi de renforcer l'activité commerciale de Saint-Pierre-et-Miquelon, elles peuvent prendre la forme de foires, marchés, animations commerciales et artisanales et de partenariat à des actions de valorisation su secteur ; exercice d'activité économique occasionnelle (manifestations, location matériel buvette...) ; représenter ses adhérents auprès des administrations, collectivités ou tout autre organisme ou association";"023025";"000000";"";"";"";"";"";"BP 4475_";"97502";"97500";"Saint-Pierre";"";"";"";"";"BP 4475";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"A";"2020-12-16 20:00:06"
"W9S1000119";"324290903";"";"";"9S1P";"2003-09-26";"2012-11-28";"2003-10-25";"2012-11-26";"D";"S";"ECHOS";"ECHOS";"animer la vie locale de la collectivité territoriale de Saint-Pierre et Miquelon par le biais de la création d'une station radio FM ; développer la création locale et l'émergence de nouveaux talents artistiques dans l'archipel de Saint-Pierre et Miquelon";"005010";"000000";"";"30";"";"RUE";"Ange Gautier";"BP 4224_";"97502";"97500";"Saint-Pierre";"";"";"";"30  rue Ange Gautier";"BP 4224";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"D";"2013-05-18 12:45:39"
"W9S1000120";"257181197";"";"";"9S1P";"1997-11-18";"2012-11-28";"1998-01-24";"2012-11-22";"D";"S";"AMICALE DU PERSONNEL DE LA DIRECTION DES AFFAIRES SANITAIRES ET SOCIALES DE SAINT-PIERRE ET MIQUELON";"AMICALE DU PERSONNEL DE LA DIRECTIO...";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie";"014030";"000000";"";"";"";"BD";"Port en Bessin";"BP 4333_";"97502";"97500";"Saint-Pierre";"";"";"";"Boulevard Port en Bessin";"BP 4333";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2012-11-30 15:28:28"
"W9S1000121";"202300792";"";"";"9S1P";"1992-07-30";"2012-12-19";"1992-09-02";"2012-12-14";"D";"S";"AMICALE DU PERSONNEL DE LA DIRECTION DU TRAVAIL ET DE L'EMPLOI DE SAINT-PIERRE ET MIQUELON";"AMICALE DU PERSONNEL DE LA DIRECTIO...";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie  : organiser des loisirs, manifestations pour les adhérents et leur famille ; venir en aide moralement et matériellement, dans la mesure des possibilités, aux agents en activité ou en retraite";"014030";"000000";"";"8";"";"RUE";"des petits pêcheurs";"_";"97502";"97500";"Saint-Pierre";"";"";"";"8  rue des petits pêcheurs";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2013-01-10 12:52:47"
"W9S1000122";"105130384";"";"";"9S1P";"1984-03-13";"2020-11-06";"1984-04-02";"0001-01-01";"D";"S";"YACHT-CLUB DE SAINT-PIERRE";"YACHT-CLUB DE SAINT-PIERRE";"assurer la promotion des activités nautiques en gérant une structure et des moyens matériels mis à la disposition par la mairie de Saint-Pierre ; développer le goût de la compétition locale et internationale ; assurer la formation de cadres ; faciliter les échanges sportifs et culturels ; nationaux et internationaux à partir des ; activités nautiques ; resserrer les liens entre les membres de l'association et les pratiquants de la voile ; favoriser la découverte du milieu marin de l'archipel de Saint-Pierre et Miquelon ; gérer les installations portuaires mises à sa disposition";"011185";"000000";"Centre de voile André Paturel";"";"";"QUAI";"Eric Tabarly";"BP 4397_";"97502";"97500";"Saint-Pierre";"";"CENTRE DE VOILE ANDRÉ PATUREL";"QUAI ERIC TABARLY";"BP 4397";"";"97500";"SAINT-PIERRE";"FRANCE";"PF";"";"1";"";"A";"2021-05-08 20:00:06"
"W9S1000123";"177100791";"";"";"9S1P";"1990-07-10";"2012-12-14";"1990-08-08";"2012-12-14";"D";"S";"ASSOCIATION DE GESTION DU COMITE DES RETRAITES ET DES PERSONNES AGEES POUR L'ARCHIPEL DE SAINT-PIERRE-ET-MIQUELON";"ASSOCIATION DE GESTION DU COMITE DE...";"gérer les subventions versées au comité des retraités et des personnes âgées de l'archipel";"022520";"000000";"";"12";"";"RUE";"Marcel Bonin";"BP 108_";"97502";"97500";"Saint-Pierre";"";"12 rue Marcel Bonin";"BP 108";"";"";"97500";"Saint-Pierre";"FRANCE";"PF";"";"1";"";"D";"2013-05-18 12:45:39"
