id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W551001200";"";"";"";"551P";"2013-07-08";"2013-07-08";"2013-07-20";"0001-01-01";"D";"S";"AFPM (AUTOUR DU FOUR A PAIN DE MENAUCOURT)";"AFPM";"animer et participer à la vie locale et associative";"009030";"000000";"";"1";"";"RUE";"de l'Eglise";"_";"55332";"55500";"Menaucourt";"";"";"";"1  rue de l'Eglise";"";"55500";"Menaucourt";"FRANCE";"PM";"";"1";"";"A";"2013-07-20 12:45:54"
"W551001201";"0551000408";"";"";"551P";"1938-08-30";"2005-01-05";"1938-09-28";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE FOUCAUCOURT";"SOCIETE DE CHASSE DE FOUCAUCOURT";"réglementation locale de la chasse";"013005";"000000";"";"1";"";"RUE";"des Juifs";"_";"55194";"55250";"Foucaucourt-sur-Thabas";"";"";"";"1 rue des Juifs";"";"55250";"FOUCAUCOURT SUR THABAS";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-07-10 10:37:34"
"W551001202";"0551000652";"";"";"551P";"1951-05-22";"2014-05-02";"1951-06-02";"0001-01-01";"D";"S";"COMITE DE LA JEUNESSE AU PLEIN AIR";"COMITE DE LA JEUNESSE AU PLEIN AIR";"coordonner et faciliter dans le cadre du département, l'action des oeuvres laïques de vacances - participer aux travaux de la confédération des oeuvres laïques de vacances";"007000";"000000";"";"";"";"";"";"_15 rue Robert Lhuere";"55029";"55000";"Bar-le-Duc";"";"";"";"";"15 rue Robert Lhuere";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2014-05-02 10:34:50"
"W551001203";"0551000662";"";"";"551P";"1951-12-19";"2020-01-10";"1952-01-05";"0001-01-01";"D";"S";"APEL ECOLE NOTRE DAME D'ANCERVILLE";"APEL ECOLE NOTRE DAME D'ANCERVILLE";"grouper les chefs de famille ayant la garde des enfants inscrits à l'école - soutien de l'école et des maîtres";"015000";"000000";"";"";"";"";"";"_9 place municipale";"55010";"55170";"Ancerville";"";"";"";"";"9 place municipale";"55170";"ANCERVILLE";"FRANCE";"PF";"";"0";"importé dans le RNA";"A";"2020-02-17 17:41:29"
"W551001204";"0551000752";"";"";"551P";"1955-06-14";"2005-08-31";"1955-07-01";"0001-01-01";"D";"S";"AMICALE DES DONNEURS DE SANG BENEVOLES DE BAR LE DUC ET DES ENVIRONS";"AMICALE DES DONNEURS DE SANG BENEVO...";"entr'aide parmi les membres";"017065";"000000";"";"";"";"";"";"_boulevard d'Argonne";"55029";"55000";"Bar-le-Duc";"";"";"";"";"boulevard d'Argonne";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-07-16 14:20:15"
"W551001205";"0551000775";"";"";"551P";"1956-03-28";"1992-02-12";"1956-04-25";"0001-01-01";"D";"S";"SOCIETE SPELEOLOGIQUE DE ROBERT ESPAGNE";"SOCIETE SPELEOLOGIQUE DE ROBERT ESP...";"recherches spéléologiques, géologiques, minéralogiques avec section de camping, photos, transmissions";"011055";"000000";"";"";"";"";"";"_rue des vignerons";"55435";"55000";"Robert-Espagne";"";"";"";"";"rue des vignerons";"55000";"ROBERT ESPAGNE";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-07-16 14:50:38"
"W551001206";"";"";"";"551P";"2013-07-18";"2018-11-16";"2013-08-24";"2018-11-03";"D";"S";"CONT'ÂGES";"CONT'ÂGES";"lire et raconter avec des tapis à histoires,à fins d'animation pour tous publics,d'initiation à la pratique dudit contage,et pour mise à disposition";"006010";"000000";"";"31";"";"RUE";"Montant";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"31  rue Montant";"";"55000";"Bar-le-Duc";"FRANCE";"PF";"";"1";"";"D";"2018-11-21 10:19:33"
"W551001207";"";"";"";"551P";"2013-07-19";"2013-07-19";"2013-08-24";"0001-01-01";"D";"S";"PANDEMONIUM";"PANDEMONIUM";"développer, réalisation et  production de projets audiovisuels ainsi que la création de plateformes de diffusion qui leur sont dédiées sur internet";"005015";"000000";"";"7";"";"RUE";"des Castors";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"7  rue des Castors";"";"55000";"Bar-le-Duc";"FRANCE";"PM";"";"1";"";"A";"2013-08-27 14:30:44"
"W551001208";"";"";"";"523S";"2013-07-24";"2014-08-25";"2013-08-24";"0001-01-01";"D";"S";"S M B PAINTBALL SPORTIF ANCERVILLE";"SMB 55";"faire connaître et développer le paintball dans la région,ainsi que de faire connaître et de faire vivre l'équipe SMB au sein de la ligue régionale de paintball";"011000";"000000";"Boucherie Muller";"7";"";"PL";"de la Fontaine";"_";"52099";"52410";"Chamouilley";"";"BOUCHERIE MULLER";"";"7  PLACE DE LA FONTAINE";"";"52410";"CHAMOUILLEY";"FRANCE";"PM";"";"0";"";"A";"2015-02-23 20:00:07"
"W551001209";"";"";"";"551P";"2013-08-08";"2014-10-20";"2013-08-24";"2014-10-14";"D";"S";"NOS P'TITS MONSTRES";"NOS P'TITS MONSTRES";"organiser et animer des activités extrascolaires et scolaires;créer et développer des activités festives,manifestations diverses destinées à soutenir l'action éducative des enseignants,sans de substituer au rôle pédagogique de ceux-ci et à promouvoir l'éveil de l'enfant; l association n'est affiliée à aucun fédération; de plus, elle s'oblige elle-même à une certaine neutralité politique,syndicale ou religieuse";"015005";"000000";"";"7";"";"CHEM1";"des Grandes Ruelles";"_";"55079";"55000";"Brillon-en-Barrois";"";"";"";"7  CHEMIN DES GRANDES RUELLES";"";"55000";"BRILLON-EN-BARROIS";"FRANCE";"PF";"";"1";"";"D";"2014-11-01 12:46:27"
"W551001210";"";"";"";"551P";"2013-08-13";"2018-05-24";"2013-08-31";"0001-01-01";"D";"S";"ASSOCIATION FRANÇOIS HUMBERT DE MORLEY";"ASSOCIATION FRANÇOIS HUMBERT DE MORLEY";"promouvoir le développement des travaux de François Humbert,fondateur du premier établissement d'orthopédie français à Morley (France);contribuer à l'histoire de l'orthopédie et à la  conservation du patrimoine s'y rapportant;participer à la réalisation de tous travaux de recherche,de formation et d'éducation dans le domaine de l'histoire des sciences;mettre à la disposition de ses membres,tous moyens scientifiques techniques favorisant les recherches en épistémologie ainsi que la divulgation des connaissances dans ces domaines;et plus généralement,prêter son concours à toutes actions susceptibles de favoriser la réalisation des objectifs de l'association";"017000";"000000";"";"20";"";"RUE";"François Humbert";"_";"55359";"55290";"Morley";"";"";"";"20  rue François Humbert";"";"55290";"Morley";"FRANCE";"PM";"";"1";"";"A";"2018-05-30 15:21:06"
"W551001211";"0551001125";"";"";"551P";"1971-02-15";"2018-11-28";"1971-03-02";"0001-01-01";"D";"S";"COMITÉ DES FÊTES DE SALMAGNE";"COMITE DES FÊTES DE SALMAGNE";"développer des sports et liens d'amitié entre vieux et jeunes";"009030";"000000";"";"";"";"";"";"_";"55466";"55000";"Salmagne";"";"";"";"";"";"55000";"SALMAGNE";"FRANCE";"PF";"";"0";"importé dans le RNA";"A";"2018-12-03 10:51:41"
"W551001212";"0551001617";"";"";"551P";"1982-08-28";"2013-06-12";"1982-09-12";"0001-01-01";"D";"S";"A.C.C.A. DE EVRES EN ARGONNE";"A.C.C.A. DE EVRES EN ARGONNE";"faciliter la pratique de la chasse et favoriser le repeuplement du gibier par le répression du braconnage et la destruction des animaux nuisibles";"013005";"000000";"";"";"";"";"";"_";"55185";"55250";"Èvres";"";"";"";"";"";"55250";"EVRES";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-14 15:14:13"
"W551001213";"0551001998";"";"";"551P";"1988-09-07";"2013-06-12";"1988-10-05";"0001-01-01";"D";"S";"A.C.C.A. DE VILLOTTE DEVANT LOUPPY";"A.C.C.A. DE VILLOTTE DEVANT LOUPPY";"favoriser le développement du gibier et la destruction des animaux nuisibles,la répression du braconnage,l'éducation cynégétique de ses membres dans le respect des propriétés et des récoltes et en général,d'assurer une meilleure organisation technique de la chasse";"013005";"000000";"";"";"";"";"";"_";"55569";"55250";"Villotte-devant-Louppy";"";"";"";"";"";"55250";"VILLOTTE DEVANT LOUPPY";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-14 15:51:48"
"W551001214";"0551002189";"";"";"551P";"1991-08-20";"2013-06-12";"1991-09-25";"0001-01-01";"D";"S";"A.C.C.A. DE VAL D'ORNAIN";"A.C.C.A. DE VAL D'ORNAIN";"favoriser sur son territoire le développement du gibier et la destruction des animaux nuisibles,la répression du braconnage,l'éducation cynégétique de ses membres dans le respect des propriétés et des récoltes,et en général,assurer un meilleur exercice de ce sport";"013005";"000000";"";"";"";"";"";"_Mussey";"55366";"55000";"Val-d'Ornain";"";"";"";"";"Mussey";"55000";"VAL D ORNAIN";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2014-11-26 13:58:10"
"W551001215";"0551001478";"";"";"551P";"1979-10-16";"2013-04-08";"1979-10-25";"0001-01-01";"D";"S";"COMITÉ DES FÊTES D'ANCERVILLE";"COMITE DES FÊTES D'ANCERVILLE";"établir le calendrier des fêtes des associations adhérentes et organiser toute manifestation jugée utile à l'intérêt commun de ces sociétés";"009030";"000000";"Mairie";"";"";"";"";"_";"55010";"55170";"Ancerville";"";"";"";"";"";"55170";"ANCERVILLE";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-19 16:23:23"
"W551001216";"0551000777";"";"";"551P";"1956-04-28";"2012-04-26";"1956-05-17";"2012-04-14";"D";"S";"LA SAINT HUBERT DE SOMMEILLES";"LA SAINT HUBERT DE SOMMEILLES";"réglementation locale de la chasse et repeuplement du gibier";"013005";"000000";"";"";"";"";"";"_";"55493";"55800";"Sommeilles";"";"";"";"8 RUE DU GRAND PRE";"";"55800";"SOMMEILLES";"FRANCE";"PM";"";"0";"importé dans le RNA";"D";"2013-08-31 12:46:05"
"W551001217";"";"";"";"551P";"2013-08-20";"2013-08-20";"2013-08-31";"0001-01-01";"D";"S";"LES AMIS DE L'OISEAU DES ILES";"LES AMIS DE L'OISEAU DES ILES";"gestion, administration, adaptabilité, mise en oeuvre, entretien et conduite du bien mobilier ""l'Oiseau des Iles"" et de ses accessoires, en vue d'accueillir tout public pour une pratique facilitée et une découverte de diverses activités en relation avec le monde aquatique";"024026";"000000";"";"16";"";"RUE";"du Puits";"_";"55477";"55170";"Savonnières-en-Perthois";"";"";"";"16  rue du Puits";"";"55170";"Savonnières-en-Perthois";"FRANCE";"PM";"";"1";"";"A";"2013-09-25 15:48:13"
"W551001218";"0551000779";"";"";"551P";"1956-05-23";"2005-01-07";"1956-06-10";"0001-01-01";"D";"S";"COMITÉ DÉPARTEMENTAL D’ATHLÉTISME - COMMISSION DÉPARTEMENTALE DES COURSES HORS STADE DE MEUSE";"COMITE DEPARTEMENTAL D'ATLETISME -...";"organiser,diriger,promouvoir et développer sur son territoire,le sport de l'athlétisme sous toutes ses formes";"011000";"000000";"";"";"";"";"";"_1 rue Lapique";"55029";"55000";"Bar-le-Duc";"";"";"";"";"1 rue Lapique";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"reprise dans le RNA";"A";"2013-08-20 16:52:56"
"W551001219";"0551000786";"";"";"551P";"1956-07-20";"2004-03-18";"0001-01-01";"0001-01-01";"D";"S";"LES ACCIDENTES DE LA VIE -F.N.A.T.H. -";"LES ACCIDENTES DE LA VIE -F.N.A.T.H...";"amélioration du sort des victimes d'accidents de travail et de maladies professionnelles ainsi que tous les handicapés (accidentés, malades ou invalides et leurs ayants droit) et d’assurer leur défense et représentation au niveau local";"018015";"000000";"";"";"";"";"";"_3 rue de la Confrérie";"55195";"55500";"Fouchères-aux-Bois";"";"";"";"";"3 rue de la Confrérie";"55500";"FOUCHERES AUX BOIS";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-21 14:54:12"
"W551001220";"0551000789";"";"";"551P";"1956-09-13";"2005-01-31";"1956-09-23";"0001-01-01";"D";"S";"ASSOCIATION DES CHASSEURS DE COUVONGES";"ASSOCIATION DES CHASSEURS DE COUVON...";"réglementation locale de la chasse";"013005";"000000";"";"";"";"";"";"_2 chemin de Mussey";"55134";"55800";"Couvonges";"";"";"";"";"2 chemin de Mussey";"55800";"COUVONGES";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-21 15:10:51"
"W551001221";"0551000806";"";"";"551P";"1958-01-28";"2005-02-11";"1958-03-22";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE PAROISSE SAINT ANTOINE Â BAR LE DUC";"ASSOCIATION D'EDUCATION POPULAIRE ...";"promouvoir et soutenir les oeuvres d'éducation populaire";"006000";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-22 14:01:46"
"W551001222";"";"";"";"551P";"2013-08-21";"2017-12-08";"2013-09-07";"0001-01-01";"D";"S";"LES PRINCES DU SPORT - ECOLE LE PETIT PRINCE NAIVES ROSIERES";"LES PRINCES DU SPORT";"contribuer à la formation du jeune citoyen par le développement de la responsabilité, du civisme, de l'autonomie au travers de la pratique d'activités physiques, sportives, d'activités socioculturelles ; se situant dans un cadre de fonctionnement démocratique, elle contribue à l'éducation globale des enfants ; elle est affiliée à l'Union Sportive de l'Enseignement du Premier Degré (USEP), secteur sportif scolaire de la Ligue de l'enseignement ; elle participe aux rencontres, épreuves et manifestations organisées ou contrôlées par l'USEP. ; sa durée est illimitée";"011000";"000000";"groupe scolaire";"9";"";"RUE";"du Pont Aubert";"_";"55369";"55000";"Naives-Rosières";"";"";"";"9 RUE DU PONT AUBERT";"";"55000";"Naives-Rosières";"FRANCE";"PF";"";"1";"";"A";"2017-12-12 11:52:47"
"W551001223";"0551000858";"";"";"551P";"1960-07-28";"2005-01-12";"1960-08-12";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE DITE 'LA SALLE'";"ASSOCIATION D'EDUCATION POPULAIRE ...";"éducation populaire sous toutes ses formes";"007000";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-23 15:58:23"
"W551001224";"0551000871";"";"";"551P";"1960-12-26";"2003-08-28";"1961-01-15";"0001-01-01";"D";"S";"ASSOCIATION DES DONNEURS DE SANG BENEVOLES DE LA POSTE ET DE FRANCE TELECOM DE LA MEUSE";"ASSOCIATION DES DONNEURS DE SANG BE...";"grouper tous les donneurs de sang de la poste et France télécom de la Meuse afin d'être en mesure de répondre sans délai et gratuitement à tout appel lancé en faveur des fonctionnaires et agents de l’administration,pour fournir ainsi qu'à leurs familles le sang nécessaire aux transfusions dont ils peuvent avoir besoin";"017065";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-27 11:20:14"
"W551001225";"0551000881";"";"";"551P";"1961-04-11";"2017-01-11";"1961-04-20";"2016-12-09";"D";"S";"ASSOCIATION AUMONERIE DE L'ENSEIGNEMENT PUBLIC";"ASSOCIATION AUMONERIE DE L'ENSEIGN...";"éducation religieuse des enfants";"040000";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"D";"2017-01-13 13:34:31"
"W551001226";"0551000923";"";"";"551P";"1963-03-30";"2020-12-08";"1963-04-21";"0001-01-01";"D";"S";"FOYER SOCIO EDUCATIF DU LYCEE EMILE ZOLA À BAR LE DUC";"FOYER SOCIO EDUCATIF DU LYCEE EMILE...";"promouvoir, coordonner et éventuellement animer toutes les activités culturelles de l'établissement";"009015";"000000";"";"";"";"";"";"_5 rue d'Anjou";"55029";"55000";"Bar-le-Duc";"";"";"";"";"5 rue d'Anjou";"55000";"BAR LE DUC";"FRANCE";"PF";"";"0";"importé dans le RNA";"A";"2020-12-09 08:43:48"
"W551001227";"0551000981";"";"";"551P";"1965-07-06";"2017-11-24";"1965-11-16";"0001-01-01";"D";"S";"UNION COMMERCIALE INDUSTRIELLE ET ARTISANALE DU PAYS DE REVIGNY";"U.C.I.A. DU PAYS DE REVIGNY";"union des commerçants pour la défense de leurs intérêts et organisation de manifestations à caractère commercial";"022535";"000000";"";"19";"";"RUE";"du Général de Gaulle";"_";"55427";"55800";"Revigny-sur-Ornain";"";"";"";"19  RUE DU GéNéRAL DE GAULLE";"";"55800";"REVIGNY-SUR-ORNAIN";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2017-11-24 17:09:36"
"W551001228";"0551001005";"";"";"551P";"1966-03-31";"2005-07-08";"1966-04-19";"0001-01-01";"D";"S";"COMITÉ DÉPARTEMENTAL UFOLEP DE LA MEUSE";"COMITE DEPARTEMENTAL UFOLEP DE LA M...";"déconcentration administrative et financière et organisation sportive départementale de l'union française des oeuvres laïques d'éducation physique (u.f.o.l.e.p.)";"011010";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-27 15:06:35"
"W551001229";"0551002885";"";"";"551P";"2002-11-22";"2013-08-27";"2003-01-18";"0001-01-01";"D";"S";"LIGNY - AQUATIQUE- CLUB";"LIGNY - AQUATIQUE- CLUB";"la pratique de la natation en général;l'apprentissage et le perfectionnement de cette discipline;participer à l’amélioration de cette pratique pour les adolescents et adultes;entretenir le bien-être corporel et moral à travers la natation loisir";"011125";"000000";"";"";"";"";"";"_";"55291";"55500";"Ligny-en-Barrois";"";"";"";"";"";"55500";"LIGNY EN BARROIS";"FRANCE";"PF";"";"0";"importé dans le RNA";"A";"2013-08-27 16:57:00"
"W551001230";"0551001049";"";"";"551P";"1968-06-14";"2000-09-22";"1968-06-30";"0001-01-01";"D";"S";"ASSOCIATION DES USAGERS DU CENTRE SOCIAL DE LA CÔTE SAINTE CATHERINE";"ASSOCIATION DES USAGERS DU CENTRE S...";"rechercher et définir les besoins sociaux, familiaux, éducatifs, culturels et sportifs des habitants du quartier de la côte Sainte Catherine - promouvoir les solutions susceptibles de répondre à ces besoins - assumer le création, la gestion et le bon fonctionnement du centre";"019010";"000000";"";"";"";"";"";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"";"";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-28 10:06:28"
"W551001231";"0551001056";"";"";"551P";"1968-11-04";"1995-09-21";"1968-12-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D’ÉLÈVES DE LIGNY ET SA RÉGION";"ASSOCIATION DES PARENTS D'ELÈVES D...";"propager et défendre l'idéal laïque dépouillé de toute ingérence politique;concerter sur tout objet concernant les intérêts moraux et matériels de leurs enfants;formuler des voeux à ce sujet;poursuivre la réalisation;créer ou développer des activités culturelles,sportives,sociales,philanthropiques;permettre aux parents des élèves fréquentant l’établissement de se cultiver eux-mêmes pour leur plus grand profit intellectuel et moral;assurer une liaison permanente entre le direction de l’établissement,les professeurs et les parents d'élèves dans une atmosphère de confiance réciproque";"015005";"000000";"Hôtel de Ville";"";"";"PL";"de la République";"_";"55291";"55500";"Ligny-en-Barrois";"";"Hôtel de Ville";"";"place de la République";"";"55500";"LIGNY EN BARROIS";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-28 11:31:26"
"W551001232";"0551001072";"";"";"551P";"1969-06-14";"2004-03-16";"1969-06-29";"0001-01-01";"D";"S";"ASSOCIATION SPORTS ET LOISIRS 'LA SILMONTOISE' À SILMONT";"ASSOCIATION SPORTS ET LOISIRS 'LA ...";"promouvoir des activités sportives et culturelles";"011000";"000000";"";"";"";"";"";"_25, grande rue";"55488";"55000";"Silmont";"";"";"";"";"25, grande rue";"55000";"SILMONT";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-28 11:47:17"
"W551001233";"0551001108";"";"";"551P";"1970-10-28";"2014-01-15";"1970-11-25";"0001-01-01";"D";"S";"ASSOCIATION DES CENTRES MEDICO-PSYCHO PEDAGOGIQUES DU DEPARTEMENT DE LA MEUSE";"ASSOCIATION DES CENTRES MEDICO-PSYC...";"pratiquer le diagnostic et le traitement des enfants et des adolescents présentant des difficultés d'adaptation et justiciable d'une thérapeutique médicale, d'une rééducation médico-psychologique ou psychopédagogique (sous autorité médicale)";"017000";"000000";"";"33 bis";"";"RUE";"du Port";"BP 80526_";"55029";"55012";"Bar-le-Duc cedex";"";"";"";"33 BIS  RUE DU PORT";"BP 80526";"55012";"BAR-LE-DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2014-01-15 14:50:29"
"W551001234";"0551001121";"";"";"551P";"1971-02-10";"2005-08-08";"1971-02-24";"0001-01-01";"D";"S";"ABVOOS (ASSOCIATION DE LA BOULE DE LA VALLÉE DE L'ORGE, DE L'ORNAIN ET DE LA SAULX)";"ABVOOS (ASSOCIATION DE LA BOULE DE ...";"promouvoir le jeu de boules dans la région et organisation de concours.";"011035";"000000";"";"";"";"";"";"_45, rue Sainte Anne";"55291";"55500";"Ligny-en-Barrois";"";"";"";"";"45, rue Sainte Anne";"55500";"LIGNY EN BARROIS";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-28 16:24:40"
"W551001235";"0551001124";"";"";"551P";"1971-02-11";"2005-12-28";"1971-02-24";"0001-01-01";"D";"S";"FOYER SOCIO-EDUCATIF DU COLLÈGE ROBERT AUBRY Â LIGNY EN BARROIS";"FOYER SOCIO-EDUCATIF DU COLLÈGE ROB...";"développer la vie collective,communautaire et coopérative de l'établissement - promouvoir le sens des responsabilités et l'apprentissage de la vie civique et démocratique - améliorer les conditions de vie de l'établissement - participer aux oeuvres d'entraide et de solidarité - développer la vie socio-éducative par l'organisation de manifestations culturelles - l'établissement des liens avec les associations culturelles de la cité et la participation aux oeuvres de loisirs et de vacances";"019047";"000000";"";"";"";"";"";"_28, rue Jules Ferry";"55291";"55500";"Ligny-en-Barrois";"";"";"";"";"28, rue Jules Ferry";"55500";"LIGNY EN BARROIS";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-08-29 10:06:09"
"W551001236";"";"";"";"551P";"2013-10-02";"2017-07-03";"2013-10-12";"0001-01-01";"D";"S";"LES ROBINS DE L'EOLIEN 55";"LES ROBINS DE L'EOLIEN 55";"défendre l'environnement et protéger les espaces naturels, le patrimoine bâti, la qualité des paysages, des sites et du patrimoine du département de la Meuse, du territorie des communautés de communes de TRIAUCOURT, VAUBECOURT et du pays de REVIGNY, et plus particulièrement des communes de VAUBECOURT, PRETZ EN ARGONNE et REMBERCORUT SOMMAISNE, ainsi que le territoire du futur parc naturel régional de l'Argonne ; défendre le cadre de vie, la propriété, la tranquillité, la santé et la sécurité des habitants du territoire des communautés de communes de TRIAUCOURT VAUBECOURT et du pays de REVIGNY, des communes de VAUBECOURT, PRETZ EN ARGONNE et REMBERCOURT SOMMAISNE, contre tous actes et décisions intervenant en matière administrative, urbanistique, environnementale et immobilière ; sensibiliser l'opinion publique aux problèmes d'environnement par toutes campagnes d'information et d'action, et de former ses membres à la connaissance du patrimoine, des espèces animales et végétales et de l'environnement du département de la Meuse ; défendre l'identité culturelle des paysages et du patrimoine, ainsi que les intérêts naturels, économiques, historiques et sociaux ; lutter, notamment par toutes les actions en justice, contre les projets et installations des parcs éoliens dans le département de la Meuse, et particulièrement dans le périmètre des communautés de communes de TRIAUCOURT-VAUBECOURT et du pays de REVIGNY, projets qui sont incompatibles avec les sites remarquables, paysages, monuments, équilibres biologiques, espèces animales et végétales, et avec la santé et la sécurité des habitants ainsi qu'avec la sécurité et la salubrité publiques";"024000";"000000";"";"64";"";"RUE";"Ernest Chaudron";"_";"55532";"55250";"Vaubecourt";"";"";"";"64  rue Ernest Chaudron";"";"55250";"Vaubecourt";"FRANCE";"PH";"";"1";"";"A";"2017-08-01 16:30:17"
"W551001237";"0551002895";"";"";"551P";"2003-01-13";"2013-10-24";"2003-02-22";"2013-10-15";"D";"S";"CERCLE DES AINES RURAUX TREMONTOIS";"CERCLE DES AINES RURAUX TREMONTOIS";"rassembler les anciens du village au travers de jeux attrayants et vivants";"009040";"000000";"";"54 bis";"";"RUE";"Raymond Poincaré";"_";"55514";"55000";"Trémont-sur-Saulx";"";"";"";"";"19 RUE JEAN FONDEUX";"55000";"TREMONT SUR SAULX";"FRANCE";"PM";"";"0";"importé dans le RNA";"D";"2013-11-13 09:35:15"
"W551001238";"";"";"";"551P";"2013-11-04";"2017-01-23";"2013-11-16";"2016-11-23";"D";"S";"ASSOCIATION DE FORMATION PROFESSIONNELLE DE L'INDUSTRIE MEUSE - AFPI 55";"AFPI 55";"l'étude et la réalisation de tous moyens propres à développer, organiser et promouvoir : les actions de formation continue et de perfectionnement menées à l'initiative des membres de l'association et spécialement celles organisées ou à organiser en fonction des besoins des entreprises industrielles et commerciales dans le cadre de l'accord du 9 juillet 1970 et des lois du 16 juillet 1971, les actions inter-entreprises ou interprofessionnelles d'assistance à la formation ; les actions de formation et d'assistance peuvent, soit être menées avec toutes les instances publiques et privées intéressées et celles avec lesquelles l'AFPI 55 aura traité des conditions dans lesquelles peuvent être réalisés les programmes de formations définis par ses adhérents, soit faire l'objet de moyens nouveaux mis en place et gérés par l'association ;  à cet effet, l'AFPI 55 a vocation pour passer convention en application de la législation en vigueur avec les entreprises, groupes d'entreprises,associations,établissements et organismes privés, organisations professionnelles, établissements publics et collectivités locales ; éventuellement d'autres actions d'assistance aux entreprises dans le prolongement des actions de formation ; les actions de formation à l'intention des demandeurs d'emploi, de préparer et de faciliter l'initiation, l'insertion, la reconversion, la promotion et le perfectionnement, soit en gérant directement les actions, soit en collaborant avec les organismes existant";"003000";"000000";"";"7";"";"RUE";"Antoine Durenne";"_";"55029";"55000";"Bar-le-Duc";"";"";"";"7  RUE ANTOINE DURENNE";"";"55000";"BAR-LE-DUC";"FRANCE";"PM";"";"1";"";"D";"2017-04-08 12:45:46"
"W551001239";"";"";"";"551P";"2013-11-05";"2013-11-05";"2013-11-16";"0001-01-01";"D";"S";"RELAIS-CLUB.MIRA-BELLE";"RELAIS-CLUB.MIRA-BELLE";"faciliter des rencontres et organiser des échanges de savoirs et de services entre les adhérents";"009030";"000000";"";"5-7";"";"RUE";"A. Arnould";"_Conde en Barrois";"55123";"55000";"Les   Hauts-de-Chée";"";"";"";"5-7  RUE A. ARNOULD";"CONDE EN BARROIS";"55000";"Les   Hauts-de-Chée";"FRANCE";"PF";"";"1";"";"A";"2013-11-19 14:23:04"
"W551001240";"0551001132";"";"";"551P";"1971-05-04";"2004-11-10";"1971-05-26";"0001-01-01";"D";"S";"UNION DEPARTEMENTALE DES PARENTS D'ELÈVES - P.E.E.P.";"UNION DEPARTEMENTALE DES PARENTS D...";"établir une liaison entre les associations de parents d'élèves de la Meuse avec la p.e.e.p nationale";"015005";"000000";"";"";"";"";"";"_6, rue des Glycines - Appt n°7 -";"55029";"55000";"Bar-le-Duc";"";"";"";"";"6, rue des Glycines - Appt n°7 -";"55000";"BAR LE DUC";"FRANCE";"PM";"";"0";"importé dans le RNA";"A";"2013-11-06 14:50:02"
